date,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DD,XOM,GE,GS,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,DIS
2016-12-19,174.072,73.1106,39.5877,151.9436,89.5836,113.1543,29.4688,40.3144,73.9695,86.32,30.648000000000003,236.0958,132.3897,35.8759,160.4566,113.0817,83.0913,119.9003,59.3216,62.2305,50.1802,31.2974,81.521,119.0011,108.2556,159.1348,49.8913,77.551,69.4124,103.6884
2016-12-16,173.3783,73.55199999999999,39.1647,150.3092,89.458,113.5679,29.3155,40.3821,73.8019,87.0456,30.4848,235.9279,132.0671,35.3119,160.5047,112.9452,82.6147,120.14399999999999,60.5829,60.9393,50.2493,31.3069,81.4921,118.8545,106.0088,161.4991,49.2878,77.7992,68.8306,102.3196
2016-12-15,171.9811,73.4931,39.005,149.599,91.3422,112.5773,29.3538,40.1983,73.8314,86.7687,30.0143,239.9769,132.7807,35.7787,161.7466,112.955,83.6457,119.2861,60.515,61.2132,50.6144,31.2211,81.4921,117.6816,105.6278,158.2285,48.854,78.9412,68.9276,102.7923
2016-12-14,172.5478,72.6399,38.629,150.28,90.5788,111.5289,29.1909,39.8693,72.6681,86.4728,30.2447,236.9451,132.9175,35.5453,162.2183,112.0778,82.4105,119.7541,59.9619,61.31100000000001,51.1078,31.2879,81.1938,117.6522,106.7414,157.4798,48.6843,78.5738,69.1797,102.4575
2016-12-13,174.7267,72.4144,38.8734,152.4106,92.78200000000001,112.9331,29.3155,40.4014,73.6934,88.3821,30.4752,235.5823,133.4649,35.7884,162.0065,112.955,82.4397,119.5981,59.9522,61.6044,51.6111,31.2974,81.9733,118.6883,107.7574,158.1497,49.3727,78.6433,69.6257,102.2606
2016-12-12,175.5181,72.1594,38.6478,152.8971,91.8737,112.6735,28.913,40.5369,74.0286,86.8546,30.5904,234.2194,131.549,34.9812,159.3207,112.4384,82.4105,118.6817,59.4283,60.8121,50.8611,30.8875,81.9252,118.18,107.8355,157.1153,48.8069,77.9482,69.4997,102.4674
2016-12-09,174.3945,73.3264,37.9523,152.2452,92.3085,111.3847,28.8076,40.6336,73.792,84.9644,30.5136,238.8412,130.3859,34.777,160.3026,109.4169,83.1497,118.2138,58.9565,60.6165,51.0387,30.2201,81.1938,116.4989,107.2494,157.7359,48.5523,78.5837,67.9578,103.2551
2016-12-08,171.8444,73.4637,37.9805,151.1751,93.0235,110.7691,28.7021,39.6468,73.6244,84.3153,30.2735,238.4462,129.5452,34.7186,159.1859,108.1791,82.7898,117.4241,57.8877,59.6775,50.871,29.4956,80.3566,115.7072,105.9209,156.9478,48.2128,78.7227,68.21,101.7978
2016-12-07,172.0105,72.8557,38.0181,149.959,94.0478,110.06700000000001,28.7021,39.9467,72.7766,84.0766,30.3407,232.6295,129.4768,34.5241,158.6372,108.2863,81.7686,116.9074,57.8299,60.0296,51.4137,29.7339,81.01100000000001,115.32600000000001,107.1419,157.0266,48.4486,78.7525,68.4621,99.661
2016-12-06,167.858,70.9139,36.9842,148.1105,92.0089,108.4512,28.108,39.2502,71.702,83.5897,29.9279,228.5015,125.8406,33.7656,154.3629,109.22200000000001,81.399,116.2543,58.0418,58.6406,49.9039,30.0867,79.7888,113.5373,104.944,154.9776,47.4868,76.568,67.7445,98.3613
2016-12-05,167.6821,70.6393,36.3075,148.0327,91.2649,108.9225,28.2996,39.2985,71.8597,83.5133,29.8703,225.7067,126.7594,33.4447,153.872,109.105,80.9807,116.2933,58.0129,58.9047,51.167,30.1153,79.8658,112.6043,104.9342,155.283,46.9116,76.7666,67.3401,97.6773
2016-12-02,168.4735,70.4726,36.2887,148.1202,91.9316,108.682,28.0313,39.047,72.0963,83.0933,30.0911,220.5812,126.9451,33.221,154.0453,109.1245,79.3662,115.2696,58.8602,57.9559,49.7953,30.1534,79.298,112.3905,105.7157,158.3368,46.9681,75.1877,68.2452,96.2507
2016-12-01,168.6689,71.1296,36.5425,148.2564,92.9945,108.9609,28.223000000000003,38.8632,72.5794,83.2842,30.1391,223.8106,126.5541,32.832,153.8527,108.5592,79.551,115.4939,58.504,57.907,49.9828,29.9913,78.7783,112.1573,104.9929,158.5437,47.0247,74.8998,68.043,96.6806
2016-11-30,167.7994,70.6491,36.3075,146.4761,92.3375,107.2971,28.5776,39.0373,72.5695,83.3415,29.5342,216.5619,126.4857,33.7461,156.1631,108.4812,77.9753,116.2738,58.918,58.9439,49.2328,30.6396,79.3557,110.1553,105.2273,155.9627,47.053000000000004,76.7765,67.8119,96.8565
2016-11-29,168.8057,70.1097,37.1064,147.5268,90.8687,105.1619,28.5871,39.8113,70.1936,82.005,29.8127,209.1157,126.7008,34.3394,157.4242,109.6313,76.7595,117.6483,59.8809,59.7557,49.7835,30.4299,79.7695,110.4955,106.3214,154.6279,48.0525,78.5936,68.717,97.3939
2016-11-28,168.5419,70.7374,37.1628,145.7075,91.6997,106.2776,28.6734,40.0532,69.888,82.5491,30.0047,207.0912,127.0233,34.5339,158.3772,110.2649,76.176,117.8434,59.5053,59.2862,50.1571,30.0676,79.9427,110.6024,105.9404,149.2509,48.2034,78.5241,68.5437,96.7099
2016-11-25,169.5092,71.4533,36.8526,145.9702,92.579,106.7585,28.8363,39.8421,69.9964,83.1697,30.1871,208.1052,127.9275,34.4658,157.0488,111.2395,76.672,116.7212,59.9001,59.208,50.6586,30.2106,80.3181,110.2525,106.2628,149.9377,47.7791,79.5667,68.5822,96.5633
2016-11-23,168.2977,71.4729,36.4015,145.6783,92.9366,106.7585,28.4721,39.4488,69.32600000000001,82.9787,30.0911,209.0208,127.5775,34.2324,155.9321,110.2064,76.7012,116.2182,59.3513,59.0808,50.4816,29.9532,79.5674,109.8832,105.6083,150.654,47.3642,79.0107,68.197,96.0161
2016-11-22,167.9655,70.3353,36.2323,145.4643,90.4629,106.39299999999999,28.6446,39.6886,69.9077,82.7496,29.9375,207.8394,127.3539,34.5047,156.5963,109.8848,76.3802,115.7829,59.409,59.7851,50.8454,29.8674,79.6444,109.2321,104.4654,149.3981,46.6664,79.3681,67.5134,95.4787
2016-11-21,167.5844,70.1588,35.471,143.0321,89.7672,105.9698,28.798000000000002,39.679,69.0796,82.5682,29.6398,207.8099,124.6703,34.0184,156.6926,112.0875,75.9134,115.5991,59.9868,59.5308,50.4226,30.0962,79.5289,108.6879,104.3774,147.5829,45.5537,81.1158,66.7913,95.4005
2016-11-18,168.9914,69.6292,35.3018,142.3803,89.2261,105.0272,28.9226,39.2473,67.867,81.4131,29.4478,207.0912,124.7772,33.9893,154.4014,112.4384,75.5827,116.0828,59.5727,59.0319,50.2456,30.0104,78.913,108.6685,104.0355,146.6409,45.3274,80.2519,65.9922,95.9966
2016-11-17,168.8057,70.3941,35.1609,141.3879,89.6512,103.9885,28.798000000000002,39.4488,68.1923,81.3654,29.563000000000002,206.3823,125.3606,34.0573,153.8335,112.838,75.8842,115.5507,60.3719,59.3156,50.7274,30.2487,79.9427,108.0465,104.2309,147.9361,45.1105,80.5001,66.618,97.1008
2016-11-16,168.0632,70.2961,34.9165,142.4678,90.20200000000001,104.2097,30.2546,39.5831,67.9064,81.8618,29.515,203.0646,121.8603,33.8823,153.3425,112.6347,75.2811,115.3186,60.3045,58.3472,49.8326,30.468000000000004,80.0582,108.2117,104.4849,148.6524,45.1954,79.5171,68.7362,96.8565
2016-11-15,169.1574,71.0708,34.5593,144.0925,91.2552,103.7577,30.3792,39.7558,67.6698,82.8833,29.5246,207.9182,120.956,33.9504,152.7457,112.596,77.1875,114.4576,61.2866,57.5842,49.2918,30.7254,80.472,108.6976,104.5435,149.3687,44.6673,77.8539,68.7651,95.4689
2016-11-14,167.8662,71.0218,33.9578,145.9215,90.9943,101.5008,30.063000000000002,39.4967,68.0937,81.4131,29.2942,205.9393,124.1355,33.5322,152.3028,112.867,77.3334,114.0126,61.1711,56.4691,49.3705,30.8684,79.8754,109.0183,104.7183,149.4177,43.5452,77.6656,67.8697,95.6839
2016-11-11,169.9729,69.1388,34.315,144.4914,89.8735,101.5484,30.0534,39.3624,68.2317,81.7854,29.4862,200.7805,126.2552,33.6586,155.2486,114.6772,74.5906,110.4914,61.5755,57.3436,49.9211,31.0686,80.4335,107.1719,105.6892,143.6679,44.0261,81.1337,68.5822,95.4494
2016-11-10,169.1962,68.7564,34.3714,143.6839,90.2986,102.6435,29.7084,39.2761,69.9471,83.1028,29.1982,197.7581,125.4579,33.5516,154.2378,115.7129,74.5517,110.772,62.548,57.0327,49.5475,31.9266,79.8369,106.5305,105.2523,143.3833,44.0261,81.1238,68.7362,92.7915
2016-11-09,165.4197,67.4128,35.189,141.1544,88.1245,102.5007,30.0534,40.552,68.91199999999999,82.3391,28.4492,189.6457,122.5312,33.7948,149.0298,116.4583,71.2448,111.2266,61.797,58.4609,50.2653,30.6205,82.6951,103.926,101.7571,139.2328,45.1294,82.4813,68.457,92.4788
2016-11-08,166.041,65.7751,34.7661,138.3428,81.8244,102.1674,29.7084,41.1372,67.9118,81.4417,28.2476,179.1016,120.8102,33.785,149.3763,113.3026,68.1129,110.385,58.2632,58.7524,50.2259,28.5995,84.1675,104.9659,100.3591,140.214,44.9314,82.1246,67.1957,92.2247
2016-11-07,164.7886,65.7064,34.5969,138.0899,80.9257,101.7484,29.6509,40.7343,68.157,80.8594,28.142,178.6685,120.324,33.7364,148.5582,112.9251,67.967,109.1371,57.8203,58.7038,50.0588,28.6758,83.3014,102.3905,100.0484,139.2623,44.7522,81.758,67.1861,92.2736
2016-11-04,161.6237,64.2452,34.3056,134.7204,79.5343,99.7772,28.9321,39.9956,67.2745,79.0804,27.3067,173.1946,117.5627,32.6861,145.4195,111.4247,65.905,107.4153,56.636,57.0424,49.1247,28.3171,81.8771,101.72,98.3785,135.1216,44.3939,79.6275,66.5891,90.3388
2016-11-03,161.9635,64.0687,34.4277,135.1838,78.5294,100.3581,29.0567,40.3218,67.1666,79.1656,27.153000000000002,173.4801,116.8529,32.9973,145.3622,111.3473,66.5081,108.0731,56.2605,57.5282,48.8985,28.2132,83.3399,102.7404,98.1066,135.2393,44.1959,79.9149,67.0417,91.2378
2016-11-02,160.8956,64.1863,34.1834,135.8886,78.3748,100.3581,29.1238,40.341,67.0293,78.9668,27.3547,173.8444,116.9598,33.3961,144.9615,111.1827,66.7999,108.7212,56.6552,57.7419,48.8887,28.9117,83.4746,102.6432,98.5824,136.3677,44.2619,79.8455,66.8683,89.8111
2016-11-01,159.4588,64.9709,34.361999999999995,137.4913,79.4667,101.3961,29.2101,40.4081,67.1078,79.1561,27.7291,175.3014,116.5709,33.3188,145.7629,111.6474,67.0819,108.5858,57.0982,58.1014,48.7903,29.3271,83.5804,103.2457,99.0387,136.8092,44.9408,80.8761,66.7239,90.2802
2016-10-31,160.4782,65.1376,34.5781,137.5106,80.6455,99.7487,29.4017,40.6767,67.45100000000001,78.8438,27.9404,175.4787,118.6322,33.6567,146.6215,112.2766,67.36399999999999,108.8953,56.5397,58.218,49.341,29.9312,83.5323,105.1311,99.2231,138.6735,45.3557,81.758,67.4172,90.5733
2016-10-28,160.9344,65.167,34.315,138.0706,81.0513,98.8631,29.3155,40.5137,68.0981,80.2254,28.0556,174.3957,120.1587,33.5312,145.5912,111.6377,67.2181,108.4406,56.6552,58.1694,51.1502,30.1388,83.5708,105.374,98.8736,137.7119,45.4594,81.4706,67.3883,91.7068
2016-10-27,160.9247,65.6378,34.3244,138.3602,80.2107,95.1493,29.1142,40.4081,68.4805,82.2504,27.4891,174.9962,118.8753,33.5987,146.2972,111.9958,67.3348,108.4213,59.0143,58.3929,51.0224,30.658,83.3206,104.9756,97.1552,139.2721,45.7706,81.1733,67.2342,91.87299999999999
2016-10-26,161.6529,65.5103,34.2398,140.5132,81.2929,96.3586,29.2771,40.7151,67.3431,82.4113,27.7195,174.3268,119.3128,33.7049,144.828,110.8923,67.2375,108.4503,58.6099,58.9078,51.1011,30.5824,84.1097,105.75299999999999,98.0678,139.5566,44.9125,81.0049,67.0031,91.3551
2016-10-25,161.381,65.4514,34.4935,134.2184,81.6311,95.9587,29.0759,40.8111,68.2648,82.0612,27.5083,172.8303,119.9254,33.8787,143.9408,110.3116,66.9166,109.0404,59.6498,59.2576,50.1964,30.4692,83.6959,105.9571,98.4076,141.0775,45.1105,81.2823,66.7817,90.632
2016-10-24,166.274,65.7947,34.6439,132.7026,83.0902,95.854,29.1909,40.8302,68.7747,82.241,27.7675,172.407,124.2425,34.0331,143.645,109.9728,66.9847,109.8627,58.4943,59.2673,51.0027,30.3276,80.934,105.99600000000001,96.6212,141.9704,45.4594,82.4119,66.618,91.2378
2016-10-21,164.5556,66.0595,35.236,130.9455,83.4187,96.4634,28.8938,40.4177,68.3433,81.9665,27.8252,171.96400000000003,123.0951,33.9269,142.7482,109.8082,66.6151,110.2109,58.9276,57.9654,50.9044,30.3748,81.1553,105.2963,95.796,142.6376,45.45,81.5994,65.7996,90.9056
2016-10-20,164.9051,65.4907,36.3263,131.1482,83.7086,97.0062,28.9034,40.2258,68.1079,82.5249,27.9116,171.8064,122.7548,34.1972,144.5513,111.1924,66.3914,106.9606,59.6209,55.6238,51.0224,30.7146,81.7327,106.4333,96.3979,142.3432,46.3364,81.748,66.1751,89.9284
2016-10-19,164.9537,60.0674,37.0124,131.4765,84.2884,97.3871,29.0855,40.341,68.1766,82.48700000000001,27.901999999999997,171.8064,122.4048,34.2744,144.3033,110.9214,66.4789,107.6281,59.5727,55.8959,50.9339,30.7712,82.3198,112.9542,96.8542,141.6564,47.5056,82.0552,66.3292,89.8307
2016-10-18,164.9925,58.92,36.9936,130.4338,83.5413,96.93,29.1717,40.2642,68.1471,82.1085,27.8252,169.9556,122.2589,36.4364,143.7881,111.7151,65.8467,107.6184,59.7846,56.0222,50.3636,30.8562,83.5135,111.9338,97.0775,140.6948,47.4019,80.8364,66.3099,89.088
2016-10-17,165.2449,58.7435,36.909,129.3717,83.6083,96.5205,28.9609,39.9093,67.3235,81.8908,27.7003,166.3818,121.6756,35.9924,147.6518,114.6965,65.3312,108.7405,59.2357,55.5947,50.1768,30.6768,83.8764,111.7394,96.8057,131.6089,47.5528,81.4012,65.6841,88.7558
2016-10-14,165.3614,58.9887,36.861999999999995,128.889,83.9723,96.2539,28.9226,39.9764,67.6863,81.8908,27.7387,167.8783,122.9201,36.1469,147.3466,113.7963,65.6716,110.3657,59.8327,55.788999999999994,50.7569,30.8279,84.4494,111.8366,97.2426,131.4028,47.4113,81.6985,65.9055,89.2151
2016-10-13,165.0605,59.2436,37.003,128.7732,83.3018,95.9777,28.913,40.0628,66.8136,81.9098,27.6235,164.8263,122.7937,35.6836,146.6501,114.4739,65.8856,111.6426,60.18899999999999,55.3032,51.1601,30.9222,84.26799999999999,111.8172,96.9416,131.6677,47.4208,81.1238,65.6937,89.0392
2016-10-12,164.7692,59.5182,36.9654,128.5608,83.8861,97.2728,29.0759,40.0819,67.4412,82.4492,27.7483,166.6772,123.1826,35.838,147.1939,114.1932,66.2649,110.9654,59.3705,55.4878,51.5632,31.2149,84.5831,112.09899999999999,96.0484,132.5606,47.4302,81.5003,64.9523,89.3226
2016-10-11,164.7304,59.685,36.7492,129.1207,83.7807,98.1203,29.7467,39.8517,67.598,83.0264,27.7675,166.4212,122.3659,35.9731,147.6709,113.8737,66.44,109.9691,59.6305,55.5655,50.9536,31.2715,84.5545,110.787,95.8931,132.2172,47.053000000000004,81.2922,64.8849,89.7623
2016-10-10,166.1478,60.7049,36.6647,131.1482,84.4991,99.0154,30.1588,40.034,67.598,83.6888,27.7099,168.3902,123.7271,36.696999999999996,149.7984,115.9646,66.76100000000001,110.9654,61.5274,56.3914,50.9241,31.7246,85.0511,111.8949,97.0678,135.4846,47.3265,82.3624,65.453,90.3779
2016-10-07,166.3323,60.5676,36.5331,129.2269,84.7386,97.3871,30.1588,40.034,67.0195,82.0801,27.9212,167.1989,124.7578,36.7743,148.5105,115.4225,66.2455,109.7466,60.4393,56.1582,50.9241,31.6774,85.9488,111.3021,97.6503,134.0913,47.0719,82.1246,66.1462,90.3779
2016-10-06,166.6332,60.7441,36.7586,129.7772,85.524,97.3014,30.1684,40.0148,67.7157,82.36399999999999,28.1036,164.5605,126.5857,36.7453,149.6648,114.9482,66.012,110.2012,60.3334,56.0999,51.1601,31.7623,85.2039,109.9901,99.1066,133.9049,47.3925,82.6002,66.7817,90.7101
2016-10-05,167.3613,63.1174,36.8056,130.009,85.6485,97.34899999999999,30.2738,40.1107,66.7548,82.3261,28.3244,163.8221,124.04799999999999,36.6681,149.8556,115.3644,65.837,109.7079,60.4682,56.0028,51.2485,31.9983,84.8505,109.9124,99.2717,135.0136,47.4019,82.5903,69.0058,90.3388
2016-10-04,166.6721,62.3623,37.5011,127.6822,83.819,96.4348,30.0438,40.1395,65.5781,81.6164,28.3244,159.7561,124.6508,36.2337,149.2641,115.016,64.7768,109.7949,60.1408,55.6141,51.2682,31.8284,84.37299999999999,109.1544,98.4756,135.5631,47.7909,81.9759,69.0828,90.4756
